Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,blackout (product.metafields.custom.blackout),electrical (product.metafields.custom.electrical),finish (product.metafields.custom.finish),next_day (product.metafields.custom.next_day),perfectfit (product.metafields.custom.perfectfit),pvc (product.metafields.custom.pvc),salesfire (product.metafields.custom.salesfire),sample (product.metafields.custom.sample),subtitle (product.metafields.custom.subtitle),verticalslatlink (product.metafields.custom.verticalslatlink),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Blind/Shade style (product.metafields.shopify.blind-shade-style),Color (product.metafields.shopify.color-pattern),Control technology (product.metafields.shopify.control-technology),Light control (product.metafields.shopify.light-control),Window treatment material (product.metafields.shopify.window-treatment-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
raven-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_2cd37567-f190-43f2-a5d4-bd2dbbed41db.webp?v=1759504740,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raven-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_1b7fc273-0776-4c7a-98db-233ee7df659a.webp?v=1759504740,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raven-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-RAVENBLACK_1800x1800_317038d4-ce44-4b11-938d-9cda5e6b368d.webp?v=1759504740,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-cirrus,Expressions Cirrus Faux Wooden Blind - 50mm,<p>Expressions Cirrus Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"Cream, Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-6,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-CIRRUS_CLOSEUP_1800x1800_6e7fff25-fd2d-4370-8a19-5ae9f75beb73.webp?v=1759505643,1,,false,,"Discover timeless elegance with Expressions Cirrus Wooden Blinds. Enjoy Up to 70% off, free UK delivery over £250, a 5-year warranty, and 10 free samples. Shop now at 1ClickBlinds!",2885,,,,new,,,,,,,,,,,,,'458,,,,,,,,,,,,,,,,lb,,,true,,,active
expressions-cirrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_112c0f44-ab14-4981-a67d-6a6edf14494d.webp?v=1759505643,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-cirrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_fd9fbf12-6d9f-41af-bcb7-b8e3c7b1dc61.webp?v=1759505643,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-cirrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-CIRRUS_1800x1800_97631c9f-8aa5-4b99-bfd0-0ce65ec79df7.webp?v=1759505643,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-chiffon,Expressions Chiffon Faux Wooden Blind - 50mm,<p>Expressions Chiffon Faux Wooden Blind - 50mm</p>,1Clickblinds,Uncategorized,Wooden Blinds,"Cream, Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-CHIFFON_CLOSEUP_1800x1800_a3946825-47d9-4967-ac33-79d1d1c4f78d.webp?v=1759508300,1,,false,,,,,,,,,,,,,,,,,,,,'478,,,,,,,,,,,,,,,,lb,,,true,,,active
expressions-chiffon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_f9d3158f-5427-4365-902e-222658d258c8.webp?v=1759508300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-chiffon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_bc5c81b6-8625-4e46-abf7-6217d2a39b27.webp?v=1759508300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-chiffon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-CHIFFON_1800x1800_e03718d3-2717-4d3d-89cb-d51af2a27eda.webp?v=1759508300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rustic-oak,Expressions Rustic Oak Faux Wooden Blind - 50mm,<p>Expressions Rustic Oak Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"brown, Dark Wood, Expressions_no_tape, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-RUSTICOAK_CLOSEUP_1800x1800_a32fbdaa-65d3-45e5-b53d-38d3690199d5.webp?v=1759504705,1,,false,,,2885,,,,new,,,,,,,,,,,,,'421,,,,,,,,,,,,,,,,lb,,,true,,,active
rustic-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_7f0335f3-f0d6-4e0d-a48f-078e9757dc34.webp?v=1759504705,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rustic-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_3ea4a625-7b6a-46ff-98e3-fa576ebf1e6a.webp?v=1759504705,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rustic-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-RUSTICOAK_1800x1800_4ee120d2-4621-427d-b85d-847efd20fc30.webp?v=1759504705,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medium-oak,Expressions Medium Oak Faux Wooden Blind - 50mm,<p>Expressions Medium Oak Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"brown, Expressions_no_tape, medium-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-6,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-MEDIUMOAK_CLOSEUP_1800x1800_b923b651-d92f-4749-9eeb-1a00eab2354d.webp?v=1760019261,1,,false,,,2885,,,,new,,,,,,,,,,,,,'478,,,,,'1,,,,,,,,,,,lb,,,true,,,active
medium-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_c4a8b9b3-1861-41f4-8ffa-842cc10a4e1a.webp?v=1760019261,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medium-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_d3788cde-7550-4a78-a368-d8ee4a0b753a.webp?v=1760019261,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medium-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-MEDIUMOAK_1800x1800_3db4ae7e-ef6f-4a32-bd56-05dd1aaab9e6.webp?v=1760019261,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-haze,Expressions Haze Faux Wooden Blind - 50mm,<p>Expressions Haze Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"brown, Dark Wood, Expressions_no_tape, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-HAZE_CLOSEUP_1800x1800_4eed9b15-4be0-48a0-b851-8f3d70f39887.webp?v=1759955940,1,,false,,,2885,,,,new,,,,,,,,,,,,,'568,,,,,,,,,,,,,,,,lb,,,true,,,active
expressions-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_cd856215-f284-4c4c-bd9a-0e48f9f3c258.webp?v=1759955940,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_43b83509-b2de-403b-a0f6-53daef8c6a1c.webp?v=1759955940,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressions-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-HAZE_1800x1800_2b608854-b9e8-4f89-99c5-a62a3b615762.webp?v=1759955940,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greige,Expressions Greige Faux Wooden Blind - 50mm,<p>Expressions Greige Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"brown, Expressions_no_tape, medium-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-6,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-GREIGE_CLOSEUP_1800x1800_eb9f7746-81aa-4bf7-a089-7f4180f8f5d8.webp?v=1759505173,1,,false,,"Discover the elegance of Expressions Greige Wooden Blinds at 1ClickBlinds. Enjoy up to 70% off, free UK delivery over £250, a 5-year warranty, and 10 free samples. Shop now!",2885,,,,new,,,,,,,,,,,,,'458,,,,,,,,,,,,,,,,lb,,,true,,,active
greige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_f56bb4e6-a99a-4492-a5c5-97892f735556.webp?v=1759505173,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_c69799fe-d5a6-4a92-ac58-ebe7ba6ac9b8.webp?v=1759505173,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-GREIGE_1800x1800_85f7a2e6-c709-4e87-a876-cc31af10f674.webp?v=1759505173,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flint,Expressions Flint Faux Wooden Blind - 50mm,<p>Expressions Flint Faux Wooden Blind - 50mm</p>,1Clickblinds,Uncategorized,Wooden Blinds,"brown, Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-3,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-FLINT_CLOSEUP_1800x1800_e365a4ab-271a-48ad-9b80-8411b14bf3aa.webp?v=1760019340,1,,false,,,,,,,,,,,,,,,,,,,,'600,,,,,,,,,,,,,,,,lb,,,true,,,active
flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_9833adda-5b6b-400f-a265-b439a3dcd33c.webp?v=1760019340,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_25c37bd5-5c6b-4a22-99aa-00fd58af0abb.webp?v=1760019340,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-FLINT_1800x1800_feabf368-626d-438d-a5b2-3f552c702080.webp?v=1760019340,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astral,Expressions Astral Faux Wooden Blind - 50mm,<p>Expressions Astral Faux Wooden Blind - 50mm</p>,1Clickblinds,Uncategorized,Wooden Blinds,"Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-2,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-HARBOURGREY_CLOSEUP_1800x1800_c0ec8a28-a28b-49af-9dcd-980dde41538b.webp?v=1759505781,1,,false,,,,,,,,,,,,,,,,,,,,'589,,,,,'1,,,,,,,,,,,lb,,,true,,,active
astral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_420907e7-0c82-4879-95a6-755d1c7d6fd2.webp?v=1759505781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_9f5ec330-860a-4709-a941-baad91aff26e.webp?v=1759505781,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/astral_expressions_1800x1800_f46ea479-c83d-43f9-9e76-245ed8854a99.webp?v=1759505781,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harbour-grey,Expressions Harbour Grey Faux Wooden Blind - 50mm,<p>Expressions Harbour Grey Faux Wooden Blind - 50mm</p>,1Clickblinds,Uncategorized,Wooden Blinds,"Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-HARBOURGREY_CLOSEUP_1800x1800_9503d040-0b63-4bc3-bbad-c80f8d2cb392.webp?v=1759505118,1,,false,,,,,,,,,,,,,,,,,,,,'478,,,,,,,,,,,,,,,,lb,,,true,,,active
harbour-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_9c3d1cee-49e8-4dba-9c7d-f26e82757079.webp?v=1759505118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harbour-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_5675e676-2f2d-4738-846d-d2c80f1045cd.webp?v=1759505118,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harbour-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-HARBOURGREY_1800x1800_58d9a550-f190-4194-be49-5b078c29ad1d.webp?v=1759505118,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-grey,Expressions Graphite Grey Faux Wooden Blind - 50mm,<p>Expressions Graphite Grey Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-2,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-GRAPHITEGREY_CLOSEUP_1800x1800_eeb3086e-06a1-48b7-b9ab-5f2823967e41.webp?v=1759505258,1,,false,,,2885,,,,new,,,,,,,,,,,,,'588,,,,,,,,,,,,,,,,lb,,,true,,,active
graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_c12c79aa-e162-4f9a-81f5-5aeaca0e395f.webp?v=1759505258,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_c4b65d21-8745-4a74-88f3-4e18e1a1f0d6.webp?v=1759505258,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-GRAPHITEGREY_1800x1800_304685ab-d8d0-47af-a039-964393c0d49d.webp?v=1759505258,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clove,Expressions Clove Faux Wooden Blind - 50mm,<p>Expressions Clove Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"brown, Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-3,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-CLOVE_CLOSEUP_1800x1800_81e9c6a1-1972-4a4f-a9b5-c5a56eb1a614.webp?v=1759934456,1,,false,,,2885,,,,new,,,,,,,,,,,,,'589,,,,,,,,,,,,,,,,lb,,,true,,,active
clove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_d22d0870-3735-400b-95f1-3af22af80baa.webp?v=1759934456,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_50cb5ffb-578d-4fd7-b211-19473268d08b.webp?v=1759934456,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-CLOVE_1800x1800_f88a594b-30ab-466b-9b45-ca6fd37591c6.webp?v=1759934456,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique,Antique Faux Wooden Blind - 50mm,<p>Antique Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"aqua_wood, brown, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-60,deny,manual,10.20,22.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_1_92278ca0-ca53-4ef1-981b-514f430a0b59.webp?v=1759507484,1,,false,,,2885,,,,,,,,,,,,,,,,,'489,,,,,'3,,,,,,,,,,,lb,,,true,,,active
antique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_7e468bfa-9490-49b0-aec0-54ec8f1a4c10.webp?v=1759507484,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_89cf6bbe-2ba3-41fe-bb16-7a719fbbf4b3.webp?v=1759507484,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-ANTIQUE_1800x1800_a9aa8148-35ec-45bd-a3a2-2e85341bc6a9.webp?v=1759507484,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-oak,Expressions White Oak Faux Wooden Blind - 50mm,<p>Expressions White Oak Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"beige, Expressions_no_tape, light-wood, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-WHITEOAK_CLOSEUP_1800x1800_e6d2ce76-805d-423a-b041-63416edead11.webp?v=1759504554,1,,false,,,2885,,,,new,,,,,,,,,,,,,'530,,,,,,,,,,,,,,,,lb,,,true,,,active
white-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_b7ebcf4d-0f81-4af3-91c7-c43c47a88a6c.webp?v=1759504554,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_e9e53173-e0e7-4810-a3b5-01d362c1f85f.webp?v=1759504554,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-ESSENCE-WHITEOAK_1800x1800_99d75032-2e20-4426-812d-f95c44336266.webp?v=1759504554,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-gold,Expressions Autumn Gold Faux Wooden Blind - 50mm,<p>Expressions Autumn Gold Faux Wooden Blind - 50mm</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Wooden Blinds,"Expressions_no_tape, medium-wood, orange, venetian_44, venetian_blinds, wooden-blinds",true,Title,Default Title,,,,,,,,,0.0,,-5,deny,manual,28.00,60.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-AUTUMNGOLD_CLOSEUP_1800x1800_0b1933d7-fdbd-433b-b301-d3a41f0f6a3b.webp?v=1759505704,1,,false,,,2885,,,,new,,,,,,,,,,,,,'562,,,,,,,,,,,,,,,,lb,,,true,,,active
autumn-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_2_37a2b664-962a-40fd-abd5-fe9bbe78f071.webp?v=1759505704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/wooden_3_0f9ba9bd-4e7d-4d79-9460-db207d7c2f22.webp?v=1759505704,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-FAUXWOOD-VENETIANS-SWATCH-EXPRESSIONS-AUTUMNGOLD_1800x1800_fc15cec8-2630-4147-91b8-7feccf6c3363.webp?v=1759505704,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
